keyword,timestamp,pos_hype,neg_hype
$TSLA,2020-03-27 19:08:29,19,0
$TSLA,2020-03-27 19:10:19,2,18
$TSLA,2020-03-27 19:11:57,5,21
$TSLA,2020-03-27 19:14:17,4,0
$TSLA,2020-03-27 19:15:30,1,3
$TSLA,2020-03-27 19:16:47,2,12
$TSLA,2020-03-27 19:18:14,1,1
$TSLA,2020-03-27 19:20:15,23,30
$TSLA,2020-03-27 19:22:13,7,1
$TSLA,2020-03-27 19:23:29,0,3
$TSLA,2020-03-27 19:25:45,0,18
$TSLA,2020-03-27 19:26:49,2,1
$TSLA,2020-03-27 19:27:58,5,4
$TSLA,2020-03-27 19:29:51,1,1
$TSLA,2020-03-27 19:30:56,8,0
$TSLA,2020-03-27 19:32:26,3,17
$TSLA,2020-03-27 19:34:00,3,5
$TSLA,2020-03-27 19:36:07,22,1
$TSLA,2020-03-27 19:37:08,0,10
$TSLA,2020-03-27 19:39:04,1,163
$TSLA,2020-03-27 19:41:49,0,1
$TSLA,2020-03-27 19:43:02,41,12
$TSLA,2020-03-27 19:44:25,0,1
$TSLA,2020-03-27 19:46:55,1,1
$TSLA,2020-03-27 19:48:14,0,1
$TSLA,2020-03-27 19:50:36,89,11
$TSLA,2020-03-27 19:54:09,1,3
$TSLA,2020-03-27 19:55:10,60,5
$TSLA,2020-03-27 19:56:17,2,1
$TSLA,2020-03-27 19:57:20,1,1
$TSLA,2020-03-27 19:59:16,66,0
$TSLA,2020-03-27 20:00:37,2,2
$TSLA,2020-03-27 20:01:52,4,5
$TSLA,2020-03-27 20:02:55,3,7
$TSLA,2020-03-27 20:04:37,1,2
$TSLA,2020-03-27 20:06:39,1,2
$TSLA,2020-03-27 20:07:51,0,54
$TSLA,2020-03-27 20:09:35,5,0
$TSLA,2020-03-27 20:10:55,11,1
$TSLA,2020-03-27 20:12:24,0,1
$TSLA,2020-03-27 20:13:58,1,1
$TSLA,2020-03-27 20:16:59,3,0
$TSLA,2020-03-27 20:18:14,17,0
$TSLA,2020-03-27 20:20:18,16,629
$TSLA,2020-03-27 20:22:26,28,0
$TSLA,2020-03-27 20:24:12,6,0
$TSLA,2020-03-27 20:26:37,8,69
$TSLA,2020-03-27 20:28:04,0,51
$TSLA,2020-03-27 20:29:08,2,3
$TSLA,2020-03-27 20:30:54,16,0
$TSLA,2020-03-27 20:33:28,13,1
$TSLA,2020-03-27 20:34:52,3,164
$TSLA,2020-03-27 20:35:59,3,4
$TSLA,2020-03-27 20:37:02,0,2
$TSLA,2020-03-27 20:40:08,1,2
$TSLA,2020-03-27 20:42:31,4,0
$TSLA,2020-03-27 20:44:15,12,0
$TSLA,2020-03-27 20:45:21,3,3
$TSLA,2020-03-27 20:46:26,0,2
$TSLA,2020-03-27 20:49:01,0,7
$TSLA,2020-03-27 20:50:38,9,0
$TSLA,2020-03-27 20:53:12,0,5
$TSLA,2020-03-27 20:55:10,14,0
$TSLA,2020-03-27 20:56:22,9,0
$TSLA,2020-03-27 21:00:42,2,1
$TSLA,2020-03-27 21:02:11,5,13
$TSLA,2020-03-27 21:05:25,8,6
$TSLA,2020-03-27 21:06:46,3,0
$TSLA,2020-03-27 21:07:56,0,32
$TSLA,2020-03-27 21:08:57,9,0
$TSLA,2020-03-27 21:09:59,6,0
$TSLA,2020-03-27 21:12:05,2,6
$TSLA,2020-03-27 21:15:51,1,0
$TSLA,2020-03-27 21:17:31,5,7
$TSLA,2020-03-27 21:21:04,1,0
$TSLA,2020-03-27 21:24:21,4,0
$TSLA,2020-03-27 21:27:26,8,0
$TSLA,2020-03-27 21:32:05,1,0
$TSLA,2020-03-27 21:33:19,0,2
$TSLA,2020-03-27 21:35:35,0,6
$TSLA,2020-03-27 21:36:43,1,0
$TSLA,2020-03-27 21:38:38,0,2
$TSLA,2020-03-27 21:40:52,10,0
$TSLA,2020-03-27 21:42:06,0,1
$TSLA,2020-03-27 21:45:10,0,3
$TSLA,2020-03-27 21:47:04,0,6
$TSLA,2020-03-27 21:50:34,0,1
$TSLA,2020-03-27 21:52:08,4,0
$TSLA,2020-03-27 21:54:38,6,1
$TSLA,2020-03-27 21:56:01,2,5
$TSLA,2020-03-27 21:58:19,17,0
$TSLA,2020-03-27 22:00:36,0,8
$TSLA,2020-03-27 22:07:02,1,0
$TSLA,2020-03-27 22:09:43,1,0
$TSLA,2020-03-27 22:12:25,16,0
$TSLA,2020-03-27 22:14:27,4,0
$TSLA,2020-03-27 22:15:31,1,1
$TSLA,2020-03-27 22:19:03,1,0
$TSLA,2020-03-27 22:24:17,20,0
$TSLA,2020-03-27 22:26:24,6,0
$TSLA,2020-03-27 22:30:31,1,4
$TSLA,2020-03-27 22:40:01,6,8
$TSLA,2020-03-27 22:43:22,7,0
$TSLA,2020-03-27 22:47:01,0,3
$TSLA,2020-03-27 22:50:36,3,0
$TSLA,2020-03-27 22:51:38,131,0
$TSLA,2020-03-27 22:54:23,0,30
$TSLA,2020-03-27 22:59:18,19,0
$TSLA,2020-03-27 23:00:30,20,1
$TSLA,2020-03-27 23:02:19,7,0
$TSLA,2020-03-27 23:05:19,3,0
$TSLA,2020-03-27 23:06:55,0,70
$TSLA,2020-03-27 23:09:58,0,6
$TSLA,2020-03-27 23:11:05,13,0
$TSLA,2020-03-27 23:21:14,56,0
$TSLA,2020-03-27 23:22:46,0,8
$TSLA,2020-03-27 23:25:18,0,6
$TSLA,2020-03-27 23:27:13,21,0
$TSLA,2020-03-27 23:28:45,0,2
$TSLA,2020-03-27 23:31:31,0,5
$TSLA,2020-03-27 23:33:24,0,1
$TSLA,2020-03-27 23:35:41,24,3
$TSLA,2020-03-27 23:37:45,0,3
$TSLA,2020-03-27 23:41:48,0,2
$TSLA,2020-03-27 23:45:14,20,0
$TSLA,2020-03-27 23:46:46,0,38
$TSLA,2020-03-27 23:52:35,12,0
$TSLA,2020-03-27 23:55:28,1,5
$TSLA,2020-03-27 23:59:48,0,1
$TSLA,2020-03-28 00:02:12,2,0
$TSLA,2020-03-28 00:05:04,12,3
$TSLA,2020-03-28 00:08:55,3,7
$TSLA,2020-03-28 00:11:16,0,5
$TSLA,2020-03-28 00:12:17,0,3
$TSLA,2020-03-28 00:15:48,7,1
$TSLA,2020-03-28 00:17:05,3,2
$TSLA,2020-03-28 00:19:50,16,1
$TSLA,2020-03-28 00:26:49,10,0
$TSLA,2020-03-28 00:28:14,74,4
$TSLA,2020-03-28 00:29:56,2,10
$TSLA,2020-03-28 00:31:29,4,0
$TSLA,2020-03-28 00:37:35,0,89
$TSLA,2020-03-28 00:39:18,5,0
$TSLA,2020-03-28 00:41:09,4,0
$TSLA,2020-03-28 00:44:26,2,0
$TSLA,2020-03-28 00:49:19,8,0
$TSLA,2020-03-28 00:51:09,0,34
$TSLA,2020-03-28 00:53:33,0,12
$TSLA,2020-03-28 00:55:18,0,3
$TSLA,2020-03-28 00:56:49,0,2
$TSLA,2020-03-28 01:00:52,1,5
$TSLA,2020-03-28 01:04:28,0,2
$TSLA,2020-03-28 01:06:06,0,2
$TSLA,2020-03-28 01:07:07,1,20
$TSLA,2020-03-28 01:08:26,4,67
$TSLA,2020-03-28 01:10:12,4,0
$TSLA,2020-03-28 01:14:32,9,0
$TSLA,2020-03-28 01:16:03,0,2
$TSLA,2020-03-28 01:20:38,2,0
$TSLA,2020-03-28 01:27:20,4,0
$TSLA,2020-03-28 01:30:48,3,0
$TSLA,2020-03-28 01:34:47,0,67
$TSLA,2020-03-28 01:36:48,21,0
$TSLA,2020-03-28 01:41:00,0,6
$TSLA,2020-03-28 01:42:40,6,1
$TSLA,2020-03-28 01:44:17,1,4
$TSLA,2020-03-28 01:47:24,0,95
$TSLA,2020-03-28 01:53:21,0,250
$TSLA,2020-03-28 01:59:03,14,0
$TSLA,2020-03-28 02:01:52,0,3
$TSLA,2020-03-28 02:04:27,1,0
$TSLA,2020-03-28 02:07:20,0,2
$TSLA,2020-03-28 02:09:29,4,6
$TSLA,2020-03-28 02:15:24,4,0
$TSLA,2020-03-28 02:17:14,1,3
$TSLA,2020-03-28 02:18:31,1,3
$TSLA,2020-03-28 02:22:05,0,2
$TSLA,2020-03-28 02:28:02,27,0
$TSLA,2020-03-28 02:30:03,112,0
$TSLA,2020-03-28 02:33:50,0,1
$TSLA,2020-03-28 02:36:44,1,0
$TSLA,2020-03-28 02:38:52,5,0
$TSLA,2020-03-28 02:40:30,0,44
$TSLA,2020-03-28 02:46:13,6,0
$TSLA,2020-03-28 02:52:53,4,0
$TSLA,2020-03-28 02:57:55,11,0
$TSLA,2020-03-28 03:00:39,10,1
$TSLA,2020-03-28 03:02:58,6,0
$TSLA,2020-03-28 03:05:04,3,12
$TSLA,2020-03-28 03:09:26,1,0
$TSLA,2020-03-28 03:13:21,6,0
$TSLA,2020-03-28 03:15:49,3,0
$TSLA,2020-03-28 03:24:22,0,1
$TSLA,2020-03-28 03:27:53,3,0
$TSLA,2020-03-28 03:33:43,0,2
$TSLA,2020-03-28 03:39:44,4,0
$TSLA,2020-03-28 03:53:27,0,1
$TSLA,2020-03-28 04:03:31,0,1
$TSLA,2020-03-28 04:04:45,1,0
$TSLA,2020-03-28 04:11:09,1,0
$TSLA,2020-03-28 04:12:20,2,0
$TSLA,2020-03-28 04:17:34,13,0
$TSLA,2020-03-28 04:27:20,0,25
$TSLA,2020-03-28 04:36:52,0,3
$TSLA,2020-03-28 04:42:31,3,0
$TSLA,2020-03-28 04:59:25,4,0
$TSLA,2020-03-28 05:01:58,0,2
$TSLA,2020-03-28 05:17:42,2,0
$TSLA,2020-03-28 05:18:51,6,0
$TSLA,2020-03-28 05:24:46,3,0
$TSLA,2020-03-28 05:55:48,2,0
$TSLA,2020-03-28 06:00:44,1,0
$TSLA,2020-03-28 06:04:32,1,3
$TSLA,2020-03-28 06:11:27,0,119
$TSLA,2020-03-28 06:17:39,1,0
$TSLA,2020-03-28 06:25:23,1,2
$TSLA,2020-03-28 06:29:48,0,338
$TSLA,2020-03-28 06:41:26,1,0
$TSLA,2020-03-28 06:42:44,1,0
$TSLA,2020-03-28 06:44:44,0,1
$TSLA,2020-03-28 06:45:54,0,6
$TSLA,2020-03-28 06:48:53,1,0
$TSLA,2020-03-28 07:09:31,0,1
$TSLA,2020-03-28 07:33:57,1,0
$TSLA,2020-03-28 07:47:43,0,4
$TSLA,2020-03-28 07:56:44,1,0
$TSLA,2020-03-28 08:01:32,8,0
$TSLA,2020-03-28 08:02:44,9,0
$TSLA,2020-03-28 08:06:32,8,1
$TSLA,2020-03-28 08:07:33,0,3
$TSLA,2020-03-28 08:10:23,7,0
$TSLA,2020-03-28 08:12:28,0,5
$TSLA,2020-03-28 08:14:52,15,0
$TSLA,2020-03-28 08:17:29,7,0
$TSLA,2020-03-28 08:27:01,15,0
$TSLA,2020-03-28 08:28:32,8,1
$TSLA,2020-03-28 08:31:04,7,0
$TSLA,2020-03-28 08:37:16,1,0
$TSLA,2020-03-28 08:39:49,8,0
$TSLA,2020-03-28 08:43:40,8,0
$TSLA,2020-03-28 08:49:15,9,0
$TSLA,2020-03-28 08:52:03,2,2
$TSLA,2020-03-28 09:00:24,7,0
$TSLA,2020-03-28 09:06:13,0,37
$TSLA,2020-03-28 09:17:03,0,4
$TSLA,2020-03-28 09:30:33,0,6
$TSLA,2020-03-28 09:33:51,0,1
$TSLA,2020-03-28 09:45:41,9,0
$TSLA,2020-03-28 09:50:29,2,0
$TSLA,2020-03-28 09:52:47,2,13
$TSLA,2020-03-28 10:06:59,0,2
$TSLA,2020-03-28 10:09:24,2,0
$TSLA,2020-03-28 10:13:54,0,3
$TSLA,2020-03-28 10:21:11,1,0
$TSLA,2020-03-28 10:22:36,46,0
$TSLA,2020-03-28 10:25:11,7,0
$TSLA,2020-03-28 10:41:12,3,0
$TSLA,2020-03-28 10:49:11,0,3
$TSLA,2020-03-28 10:52:52,1,0
$TSLA,2020-03-28 10:54:10,0,1
$TSLA,2020-03-28 11:01:19,1,1
$TSLA,2020-03-28 11:18:56,0,6
$TSLA,2020-03-28 11:40:03,0,1
$TSLA,2020-03-28 11:42:14,0,4
$TSLA,2020-03-28 11:56:26,7,0
$TSLA,2020-03-28 12:00:30,12,3
$TSLA,2020-03-28 12:17:34,5,0
$TSLA,2020-03-28 12:21:31,1,3
$TSLA,2020-03-28 12:24:59,0,2
$TSLA,2020-03-28 12:27:26,5,0
$TSLA,2020-03-28 12:28:42,0,2
$TSLA,2020-03-28 12:30:51,5,0
$TSLA,2020-03-28 12:35:59,51,0
$TSLA,2020-03-28 12:42:31,7,2
$TSLA,2020-03-28 12:44:56,3,8
$TSLA,2020-03-28 12:46:04,0,3
$TSLA,2020-03-28 12:48:57,0,46
$TSLA,2020-03-28 12:52:49,0,4
$TSLA,2020-03-28 12:54:51,7,0
$TSLA,2020-03-28 12:56:42,28,0
$TSLA,2020-03-28 13:01:20,2,0
$TSLA,2020-03-28 13:03:17,7,0
$TSLA,2020-03-28 13:10:19,0,48
$TSLA,2020-03-28 13:18:55,5,0
$TSLA,2020-03-28 13:28:45,90,0
$TSLA,2020-03-28 13:31:50,1,0
$TSLA,2020-03-28 13:35:01,1,0
$TSLA,2020-03-28 13:36:26,16,0
$TSLA,2020-03-28 13:43:07,0,2
$TSLA,2020-03-28 13:47:34,16,0
$TSLA,2020-03-28 13:50:06,1,0
$TSLA,2020-03-28 13:51:08,1,0
$TSLA,2020-03-28 13:55:31,3,0
$TSLA,2020-03-28 13:56:35,2,0
$TSLA,2020-03-28 14:00:31,1,0
$TSLA,2020-03-28 14:01:41,396,1
$TSLA,2020-03-28 14:06:10,0,6
$TSLA,2020-03-28 14:08:45,2,0
$TSLA,2020-03-28 14:17:19,8,20
$TSLA,2020-03-28 14:19:35,664,2
$TSLA,2020-03-28 14:20:46,9,0
$TSLA,2020-03-28 14:25:55,0,6
$TSLA,2020-03-28 14:27:57,22,2
$TSLA,2020-03-28 14:29:50,6,4
$TSLA,2020-03-28 14:33:23,0,2
$TSLA,2020-03-28 14:35:28,5,0
$TSLA,2020-03-28 14:48:00,3,0
$TSLA,2020-03-28 14:50:35,0,2
$TSLA,2020-03-28 14:52:27,1,0
$TSLA,2020-03-28 14:56:44,0,3
$TSLA,2020-03-28 14:59:02,0,1
$TSLA,2020-03-28 15:01:43,1,0
$TSLA,2020-03-28 15:05:41,1,0
$TSLA,2020-03-28 15:07:21,9,0
$TSLA,2020-03-28 15:09:12,1,0
$TSLA,2020-03-28 15:10:54,2,0
$TSLA,2020-03-28 15:16:59,0,1
$TSLA,2020-03-28 15:24:36,35,0
$TSLA,2020-03-28 15:27:34,11,0
$TSLA,2020-03-28 15:32:59,2,1
$TSLA,2020-03-28 15:34:39,1,0
$TSLA,2020-03-28 15:38:53,0,5
$TSLA,2020-03-28 15:40:02,2,0
$TSLA,2020-03-28 15:43:16,9,0
$TSLA,2020-03-28 15:45:20,2,0
$TSLA,2020-03-28 15:47:25,2,0
$TSLA,2020-03-28 15:57:04,2,0
$TSLA,2020-03-28 15:58:33,1,0
$TSLA,2020-03-28 16:05:19,3,0
$TSLA,2020-03-28 16:06:31,1,0
$TSLA,2020-03-28 16:10:18,0,11
$TSLA,2020-03-28 16:12:28,1,0
$TSLA,2020-03-28 16:14:25,5,1
$TSLA,2020-03-28 16:16:21,1,0
$TSLA,2020-03-28 16:20:14,1,38
$TSLA,2020-03-28 16:22:15,4,0
$TSLA,2020-03-28 16:23:20,0,1
$TSLA,2020-03-28 16:25:14,1,1
$TSLA,2020-03-28 16:27:27,35,2
$TSLA,2020-03-28 16:30:15,10,0
$TSLA,2020-03-28 16:31:44,4,6
$TSLA,2020-03-28 16:35:53,0,228
$TSLA,2020-03-28 16:37:25,1,0
$TSLA,2020-03-28 16:39:39,1,0
$TSLA,2020-03-28 16:42:51,5,0
$TSLA,2020-03-28 16:48:48,0,1
$TSLA,2020-03-28 16:50:54,3,0
$TSLA,2020-03-28 16:54:33,3,0
$TSLA,2020-03-28 16:55:40,1,0
$TSLA,2020-03-28 16:56:43,48,16
$TSLA,2020-03-28 16:58:23,3,1
$TSLA,2020-03-28 17:01:44,2,4
$TSLA,2020-03-28 17:03:18,0,3
$TSLA,2020-03-28 17:13:03,1,7
$TSLA,2020-03-28 17:23:58,9,0
$TSLA,2020-03-28 17:25:46,1,0
$TSLA,2020-03-28 17:32:23,32,4
$TSLA,2020-03-28 17:33:45,6,0
$TSLA,2020-03-28 17:35:12,2,0
$TSLA,2020-03-28 17:42:17,1,0
$TSLA,2020-03-28 17:45:40,0,3
$TSLA,2020-03-28 17:48:43,5,0
$TSLA,2020-03-28 17:50:59,14,2
$TSLA,2020-03-28 17:53:38,0,130
$TSLA,2020-03-28 18:00:32,1,0
$TSLA,2020-03-28 18:04:17,97,0
$TSLA,2020-03-28 18:09:38,53,4
$TSLA,2020-03-28 18:11:31,10,13
$TSLA,2020-03-28 18:21:44,13,0
$TSLA,2020-03-28 18:32:40,0,2
$TSLA,2020-03-28 18:33:52,4,11
$TSLA,2020-03-28 18:35:46,2,0
$TSLA,2020-03-28 18:37:24,3,0
$TSLA,2020-03-28 18:41:40,3,0
$TSLA,2020-03-28 18:44:05,1,0
$TSLA,2020-03-28 18:56:13,0,2
$TSLA,2020-03-28 18:59:35,38,0
$TSLA,2020-03-28 19:00:54,2,1
$TSLA,2020-03-28 19:02:58,0,55
$TSLA,2020-03-28 19:04:20,0,2
$TSLA,2020-03-28 19:08:27,0,17
$TSLA,2020-03-28 19:09:35,0,3
$TSLA,2020-03-28 19:13:23,1,3
$TSLA,2020-03-28 19:14:43,0,64
$TSLA,2020-03-28 19:18:58,2,2
$TSLA,2020-03-28 19:22:39,83,0
$TSLA,2020-03-28 19:24:04,0,3
$TSLA,2020-03-28 19:25:09,1,0
$TSLA,2020-03-28 19:30:48,20,0
$TSLA,2020-03-28 19:32:40,5,0
$TSLA,2020-03-28 19:34:26,2,0
$TSLA,2020-03-28 19:36:19,0,3
$TSLA,2020-03-28 19:37:25,3,0
$TSLA,2020-03-28 19:42:14,1,1
$TSLA,2020-03-28 19:44:41,1,0
$TSLA,2020-03-28 19:47:55,2,6
$TSLA,2020-03-28 19:54:59,5,1
$TSLA,2020-03-28 19:58:18,4,0
$TSLA,2020-03-28 20:01:11,1,0
$TSLA,2020-03-28 20:03:25,6,2
$TSLA,2020-03-28 20:06:13,7,0
$TSLA,2020-03-28 20:07:38,1,9
$TSLA,2020-03-28 20:16:29,0,1
$TSLA,2020-03-28 20:18:40,5,0
$TSLA,2020-03-28 20:20:40,4,0
$TSLA,2020-03-28 20:21:59,3,0
$TSLA,2020-03-28 20:25:19,0,8
$TSLA,2020-03-28 20:28:51,0,14
$TSLA,2020-03-28 20:32:13,2,0
$TSLA,2020-03-28 20:34:18,1,0
$TSLA,2020-03-28 20:42:31,2,0
$TSLA,2020-03-28 20:44:32,0,281
$TSLA,2020-03-28 20:49:20,1,0
$TSLA,2020-03-28 20:50:43,14,0
$TSLA,2020-03-28 20:53:41,16,0
$TSLA,2020-03-28 20:58:16,6,0
$TSLA,2020-03-28 21:01:02,2,1
$TSLA,2020-03-28 21:02:49,32,0
$TSLA,2020-03-28 21:04:50,1,0
$TSLA,2020-03-28 21:06:50,0,2
$TSLA,2020-03-28 21:09:46,45,0
$TSLA,2020-03-28 21:14:09,2,0
$TSLA,2020-03-28 21:16:24,4,0
$TSLA,2020-03-28 21:17:46,9,0
$TSLA,2020-03-28 21:19:28,54,1
$TSLA,2020-03-28 21:20:59,0,4
$TSLA,2020-03-28 21:23:38,5,0
$TSLA,2020-03-28 21:26:18,2,0
$TSLA,2020-03-28 21:27:29,8,0
$TSLA,2020-03-28 21:28:41,0,2
$TSLA,2020-03-28 21:30:29,5,2
$TSLA,2020-03-28 21:31:40,2,0
$TSLA,2020-03-28 21:33:31,2,1
$TSLA,2020-03-28 21:34:37,64,0
$TSLA,2020-03-28 21:38:05,5,0
$TSLA,2020-03-28 21:41:35,1,6
$TSLA,2020-03-28 21:42:38,3,0
$TSLA,2020-03-28 21:43:43,5,4
$TSLA,2020-03-28 21:44:44,221,3
$TSLA,2020-03-28 21:46:13,2,1
$TSLA,2020-03-28 21:50:51,4,870
$TSLA,2020-03-28 21:52:14,1,5
$TSLA,2020-03-28 21:53:43,1,2
$TSLA,2020-03-28 21:55:33,0,32
$TSLA,2020-03-28 21:56:40,0,5
$TSLA,2020-03-28 22:00:15,5,7
$TSLA,2020-03-28 22:02:06,11,0
$TSLA,2020-03-28 22:06:58,11,0
$TSLA,2020-03-28 22:08:51,37,3
$TSLA,2020-03-28 22:12:15,16,0
$TSLA,2020-03-28 22:14:44,0,7
$TSLA,2020-03-28 22:16:03,5,0
$TSLA,2020-03-28 22:17:25,5,2
$TSLA,2020-03-28 22:25:31,4,0
$TSLA,2020-03-28 22:27:25,0,2
$TSLA,2020-03-28 22:30:03,5,0
$TSLA,2020-03-28 22:31:59,6,0
$TSLA,2020-03-28 22:40:23,4,0
$TSLA,2020-03-28 22:44:05,0,22
$TSLA,2020-03-28 22:55:16,3,24
$TSLA,2020-03-28 22:58:49,31,0
$TSLA,2020-03-28 23:00:32,2,1
$TSLA,2020-03-28 23:02:47,0,1
$TSLA,2020-03-28 23:06:04,11,1
$TSLA,2020-03-28 23:08:31,0,54
$TSLA,2020-03-28 23:10:07,19,0
$TSLA,2020-03-28 23:11:48,0,1
$TSLA,2020-03-28 23:15:56,141,0
$TSLA,2020-03-28 23:17:13,0,28
$TSLA,2020-03-28 23:18:22,14,5
$TSLA,2020-03-28 23:19:44,0,19
$TSLA,2020-03-28 23:22:06,6,0
$TSLA,2020-03-28 23:25:19,0,13
$TSLA,2020-03-28 23:26:28,7,150
$TSLA,2020-03-28 23:29:13,13,0
$TSLA,2020-03-28 23:31:35,0,68
$TSLA,2020-03-28 23:33:29,10,0
$TSLA,2020-03-28 23:36:31,0,120
$TSLA,2020-03-28 23:37:39,0,2
$TSLA,2020-03-28 23:39:52,7,0
$TSLA,2020-03-28 23:42:57,3,0
$TSLA,2020-03-28 23:48:19,0,8
$TSLA,2020-03-28 23:56:47,4,0
$TSLA,2020-03-29 00:01:25,12,3
$TSLA,2020-03-29 00:03:01,0,5
$TSLA,2020-03-29 00:05:56,0,62
$TSLA,2020-03-29 00:13:10,0,3
$TSLA,2020-03-29 00:15:15,0,4
$TSLA,2020-03-29 00:17:08,0,29
$TSLA,2020-03-29 00:20:19,3,0
$TSLA,2020-03-29 00:29:20,11,0
$TSLA,2020-03-29 00:30:26,8,0
$TSLA,2020-03-29 00:31:41,0,4
$TSLA,2020-03-29 00:36:09,48,0
$TSLA,2020-03-29 00:37:20,10,0
$TSLA,2020-03-29 00:39:35,2,0
$TSLA,2020-03-29 00:44:12,42,0
$TSLA,2020-03-29 00:45:36,0,6
$TSLA,2020-03-29 00:50:12,0,4
$TSLA,2020-03-29 00:51:37,5,0
$TSLA,2020-03-29 00:52:39,3,0
$TSLA,2020-03-29 00:55:05,2,5
$TSLA,2020-03-29 00:57:24,31,41
$TSLA,2020-03-29 00:58:30,3,0
$TSLA,2020-03-29 01:00:43,2,0
$TSLA,2020-03-29 01:07:59,6,1
$TSLA,2020-03-29 01:10:08,0,2
$TSLA,2020-03-29 01:17:45,31,0
$TSLA,2020-03-29 01:19:47,0,1
$TSLA,2020-03-29 01:25:22,0,4
$TSLA,2020-03-29 01:27:40,0,12
$TSLA,2020-03-29 01:32:44,10,0
$TSLA,2020-03-29 01:33:56,27,0
$TSLA,2020-03-29 01:37:01,0,3
$TSLA,2020-03-29 01:45:02,2,16
$TSLA,2020-03-29 01:47:53,10,0
$TSLA,2020-03-29 01:49:44,4,80
$TSLA,2020-03-29 01:50:48,1,0
$TSLA,2020-03-29 01:53:10,3,0
$TSLA,2020-03-29 01:57:51,0,5
$TSLA,2020-03-29 01:58:52,2,0
$TSLA,2020-03-29 02:02:16,3,0
$TSLA,2020-03-29 02:05:50,0,4
$TSLA,2020-03-29 02:12:45,8,0
$TSLA,2020-03-29 02:15:15,0,6
$TSLA,2020-03-29 02:17:17,1,0
$TSLA,2020-03-29 02:21:34,0,26
$TSLA,2020-03-29 02:23:49,21,8
$TSLA,2020-03-29 02:31:47,17,0
$TSLA,2020-03-29 02:36:00,0,5
$TSLA,2020-03-29 02:38:25,0,3
$TSLA,2020-03-29 02:44:36,3,0
$TSLA,2020-03-29 02:47:27,4,0
$TSLA,2020-03-29 02:49:24,24,84
$TSLA,2020-03-29 02:50:33,0,4
$TSLA,2020-03-29 02:52:36,1,0
$TSLA,2020-03-29 02:54:21,5,0
$TSLA,2020-03-29 02:56:24,88,0
$TSLA,2020-03-29 03:00:38,0,1
$TSLA,2020-03-29 03:10:13,323,0
$TSLA,2020-03-29 03:14:37,0,5
$TSLA,2020-03-29 03:16:45,5,0
$TSLA,2020-03-29 03:18:35,0,13
$TSLA,2020-03-29 03:23:12,0,13
$TSLA,2020-03-29 03:26:29,17,0
$TSLA,2020-03-29 03:28:51,0,6
$TSLA,2020-03-29 03:29:53,3,3
$TSLA,2020-03-29 03:45:16,12,3
$TSLA,2020-03-29 03:51:18,0,1
$TSLA,2020-03-29 03:55:22,5,0
$TSLA,2020-03-29 03:59:53,0,4
$TSLA,2020-03-29 04:03:26,2,0
$TSLA,2020-03-29 04:06:06,3,3
$TSLA,2020-03-29 04:08:39,1,0
$TSLA,2020-03-29 04:18:24,0,4
$TSLA,2020-03-29 04:25:50,0,7
$TSLA,2020-03-29 04:28:17,0,2
$TSLA,2020-03-29 04:32:04,0,1
$TSLA,2020-03-29 04:42:31,10,0
$TSLA,2020-03-29 04:50:55,0,4
$TSLA,2020-03-29 04:51:57,0,17
$TSLA,2020-03-29 04:55:08,3,0
$TSLA,2020-03-29 05:01:26,0,15
$TSLA,2020-03-29 05:02:52,0,21
$TSLA,2020-03-29 05:08:29,0,1
$TSLA,2020-03-29 05:11:26,7,0
$TSLA,2020-03-29 05:22:18,1,8
$TSLA,2020-03-29 05:24:03,0,4
$TSLA,2020-03-29 05:27:05,2,4
$TSLA,2020-03-29 05:28:56,7,0
$TSLA,2020-03-29 05:46:36,10,0
$TSLA,2020-03-29 05:57:23,1,0
$TSLA,2020-03-29 05:59:01,20,4
$TSLA,2020-03-29 06:00:43,1,0
$TSLA,2020-03-29 06:07:00,2,0
$TSLA,2020-03-29 06:11:43,3,0
$TSLA,2020-03-29 06:18:31,0,30
$TSLA,2020-03-29 06:21:11,20,0
$TSLA,2020-03-29 06:26:31,3,0
$TSLA,2020-03-29 06:31:38,3,0
$TSLA,2020-03-29 06:33:02,0,2
$TSLA,2020-03-29 06:38:06,1,0
$TSLA,2020-03-29 06:52:11,1,0
$TSLA,2020-03-29 06:54:49,3,0
$TSLA,2020-03-29 07:00:31,1,0
$TSLA,2020-03-29 07:02:52,3,0
$TSLA,2020-03-29 07:21:40,4,0
$TSLA,2020-03-29 07:36:16,6,0
$TSLA,2020-03-29 07:40:54,7,0
$TSLA,2020-03-29 07:46:13,8,0
$TSLA,2020-03-29 08:03:42,2,0
$TSLA,2020-03-29 08:17:39,1,0
$TSLA,2020-03-29 08:20:24,3,0
$TSLA,2020-03-29 08:23:52,4,0
$TSLA,2020-03-29 08:26:47,2,0
$TSLA,2020-03-29 08:32:03,1,3
$TSLA,2020-03-29 08:37:50,19,0
$TSLA,2020-03-29 08:44:55,0,87
$TSLA,2020-03-29 08:53:08,0,2
$TSLA,2020-03-29 09:00:45,0,2
$TSLA,2020-03-29 09:23:23,1,0
$TSLA,2020-03-29 09:31:43,0,3
$TSLA,2020-03-29 09:33:28,127,0
$TSLA,2020-03-29 09:46:35,1,0
$TSLA,2020-03-29 10:02:09,4,0
$TSLA,2020-03-29 10:35:06,0,2
$TSLA,2020-03-29 10:41:10,0,17
